Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score,Year_FEMALE,FSM_FEMALE,VR1 Band_FEMALE,VR Band of Student_FEMALE,Ethnic group of student_FEMALE,School denomination_FEMALE,Year_MALE,FSM_MALE,VR1 Band_MALE,VR Band of Student_MALE,Ethnic group of student_MALE,School denomination_MALE,Year_MIXED,FSM_MIXED,VR1 Band_MIXED,VR Band of Student_MIXED,Ethnic group of student_MIXED,School denomination_MIXED
2,29,43,3,1,3,10,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,1,3,36,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,3,1,3,11,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,3,1,3,4,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,1,3,28,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,2,1,3,18,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,3,1,3,29,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,1,3,23,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,3,1,3,25,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,3,1,3,17,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,11,3,47,0,0,0,0,0,0,2,29,43,2,11,3,0,0,0,0,0,0
2,29,43,2,1,3,14,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,3,11,3,23,0,0,0,0,0,0,2,29,43,3,11,3,0,0,0,0,0,0
2,29,43,3,1,3,27,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,1,3,20,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,3,1,3,14,0,0,0,0,0,0,2,29,43,3,1,3,0,0,0,0,0,0
2,29,43,2,1,3,9,0,0,0,0,0,0,2,29,43,2,1,3,0,0,0,0,0,0
2,29,43,1,5,3,12,0,0,0,0,0,0,2,29,43,1,5,3,0,0,0,0,0,0
3,29,33,2,11,3,35,0,0,0,0,0,0,3,29,33,2,11,3,0,0,0,0,0,0
3,29,33,3,11,3,26,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,1,5,3,17,0,0,0,0,0,0,3,29,33,1,5,3,0,0,0,0,0,0
3,29,33,3,1,3,19,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,11,3,27,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,3,9,3,17,0,0,0,0,0,0,3,29,33,3,9,3,0,0,0,0,0,0
3,29,33,3,9,3,35,0,0,0,0,0,0,3,29,33,3,9,3,0,0,0,0,0,0
3,29,33,3,1,3,25,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,2,1,3,28,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,3,1,3,15,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,2,3,23,0,0,0,0,0,0,3,29,33,3,2,3,0,0,0,0,0,0
3,29,33,2,1,3,43,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,1,5,3,6,0,0,0,0,0,0,3,29,33,1,5,3,0,0,0,0,0,0
3,29,33,3,11,3,12,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,3,1,3,32,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,11,3,12,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,3,11,3,9,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,3,1,3,7,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,1,3,15,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,2,1,3,37,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,37,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,20,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,3,1,3,17,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,1,2,3,6,0,0,0,0,0,0,3,29,33,1,2,3,0,0,0,0,0,0
3,29,33,3,1,3,35,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,2,3,18,0,0,0,0,0,0,3,29,33,3,2,3,0,0,0,0,0,0
3,29,33,3,11,3,28,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,1,9,3,32,0,0,0,0,0,0,3,29,33,1,9,3,0,0,0,0,0,0
3,29,33,2,1,3,18,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,38,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,1,11,3,4,0,0,0,0,0,0,3,29,33,1,11,3,0,0,0,0,0,0
3,29,33,2,1,3,30,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,3,2,3,24,0,0,0,0,0,0,3,29,33,3,2,3,0,0,0,0,0,0
3,29,33,1,1,3,11,0,0,0,0,0,0,3,29,33,1,1,3,0,0,0,0,0,0
3,29,33,3,5,3,7,0,0,0,0,0,0,3,29,33,3,5,3,0,0,0,0,0,0
3,29,33,2,1,3,25,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,11,3,35,0,0,0,0,0,0,3,29,33,2,11,3,0,0,0,0,0,0
3,29,33,3,1,3,35,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,1,3,16,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,1,3,24,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,3,11,3,26,0,0,0,0,0,0,3,29,33,3,11,3,0,0,0,0,0,0
3,29,33,2,1,3,29,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,7,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,19,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,1,5,3,11,0,0,0,0,0,0,3,29,33,1,5,3,0,0,0,0,0,0
3,29,33,3,1,3,12,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,2,1,3,6,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,52,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,1,1,3,4,0,0,0,0,0,0,3,29,33,1,1,3,0,0,0,0,0,0
3,29,33,2,1,3,59,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,38,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,3,1,3,37,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
3,29,33,2,1,3,36,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,1,1,3,22,0,0,0,0,0,0,3,29,33,1,1,3,0,0,0,0,0,0
3,29,33,2,1,3,25,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,2,1,3,22,0,0,0,0,0,0,3,29,33,2,1,3,0,0,0,0,0,0
3,29,33,3,1,3,20,0,0,0,0,0,0,3,29,33,3,1,3,0,0,0,0,0,0
1,33,24,3,5,1,21,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,1,5,1,18,0,0,0,0,0,0,1,33,24,1,5,1,0,0,0,0,0,0
1,33,24,3,1,1,19,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,3,5,1,8,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,5,1,21,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,2,1,1,34,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,3,5,1,11,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,1,1,17,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,1,5,1,14,0,0,0,0,0,0,1,33,24,1,5,1,0,0,0,0,0,0
1,33,24,2,5,1,29,0,0,0,0,0,0,1,33,24,2,5,1,0,0,0,0,0,0
1,33,24,3,1,1,13,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,2,7,1,32,0,0,0,0,0,0,1,33,24,2,7,1,0,0,0,0,0,0
1,33,24,2,8,1,46,0,0,0,0,0,0,1,33,24,2,8,1,0,0,0,0,0,0
1,33,24,3,5,1,24,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,11,1,19,0,0,0,0,0,0,1,33,24,3,11,1,0,0,0,0,0,0
1,33,24,1,1,1,6,0,0,0,0,0,0,1,33,24,1,1,1,0,0,0,0,0,0
1,33,24,3,5,1,15,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,2,7,1,51,0,0,0,0,0,0,1,33,24,2,7,1,0,0,0,0,0,0
1,33,24,3,5,1,18,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,1,1,21,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,1,5,1,15,0,0,0,0,0,0,1,33,24,1,5,1,0,0,0,0,0,0
1,33,24,1,5,1,3,0,0,0,0,0,0,1,33,24,1,5,1,0,0,0,0,0,0
1,33,24,3,5,1,28,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,1,1,1,11,0,0,0,0,0,0,1,33,24,1,1,1,0,0,0,0,0,0
1,33,24,1,5,1,6,0,0,0,0,0,0,1,33,24,1,5,1,0,0,0,0,0,0
1,33,24,2,1,1,17,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,2,1,1,59,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,2,1,1,4,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,3,10,1,10,0,0,0,0,0,0,1,33,24,3,10,1,0,0,0,0,0,0
1,33,24,3,5,1,17,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,1,1,17,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,2,1,1,29,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,3,5,1,21,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,1,1,5,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,2,2,1,17,0,0,0,0,0,0,1,33,24,2,2,1,0,0,0,0,0,0
1,33,24,3,5,1,16,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,33,24,3,1,1,18,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,2,1,1,40,0,0,0,0,0,0,1,33,24,2,1,1,0,0,0,0,0,0
1,33,24,3,1,1,26,0,0,0,0,0,0,1,33,24,3,1,1,0,0,0,0,0,0
1,33,24,2,7,1,31,0,0,0,0,0,0,1,33,24,2,7,1,0,0,0,0,0,0
1,33,24,3,5,1,14,0,0,0,0,0,0,1,33,24,3,5,1,0,0,0,0,0,0
1,56,15,3,4,1,10,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,2,8,1,45,0,0,0,0,0,0,1,56,15,2,8,1,0,0,0,0,0,0
1,56,15,2,1,1,9,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,4,1,5,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,5,1,26,0,0,0,0,0,0,1,56,15,2,5,1,0,0,0,0,0,0
1,56,15,2,1,1,24,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,5,1,11,0,0,0,0,0,0,1,56,15,3,5,1,0,0,0,0,0,0
1,56,15,3,1,1,11,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,5,1,54,0,0,0,0,0,0,1,56,15,2,5,1,0,0,0,0,0,0
1,56,15,1,4,1,35,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,1,1,1,3,0,0,0,0,0,0,1,56,15,1,1,1,0,0,0,0,0,0
1,56,15,2,1,1,40,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,4,1,10,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,1,1,27,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,1,1,18,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,4,1,6,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,1,1,37,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,29,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,1,4,1,19,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,3,1,1,12,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,1,1,25,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,10,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,1,1,31,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,4,1,34,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,4,1,23,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,2,1,1,32,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,4,1,12,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,1,1,35,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,11,1,8,0,0,0,0,0,0,1,56,15,3,11,1,0,0,0,0,0,0
1,56,15,1,10,1,1,0,0,0,0,0,0,1,56,15,1,10,1,0,0,0,0,0,0
1,56,15,2,1,1,8,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,10,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,38,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,30,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,7,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,1,4,1,6,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,1,4,1,1,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,1,1,28,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,1,1,7,0,0,0,0,0,0,1,56,15,1,1,1,0,0,0,0,0,0
1,56,15,3,1,1,17,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,48,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,8,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,10,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,1,1,33,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,4,1,3,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,1,4,1,30,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,1,1,27,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,16,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,1,4,1,29,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,1,4,1,6,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,2,1,1,27,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,2,1,1,17,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,23,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,2,1,19,0,0,0,0,0,0,1,56,15,3,2,1,0,0,0,0,0,0
1,56,15,3,1,1,21,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,1,1,8,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,3,4,1,26,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,2,1,1,4,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,1,4,1,35,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,3,4,1,14,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,4,1,45,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,4,1,39,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,4,1,52,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,4,1,19,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,1,1,30,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,1,4,1,6,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,3,4,1,16,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,1,4,1,8,0,0,0,0,0,0,1,56,15,1,4,1,0,0,0,0,0,0
1,56,15,3,4,1,22,0,0,0,0,0,0,1,56,15,3,4,1,0,0,0,0,0,0
1,56,15,3,1,1,24,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,2,1,1,30,0,0,0,0,0,0,1,56,15,2,1,1,0,0,0,0,0,0
1,56,15,3,1,1,19,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
1,56,15,1,1,1,2,0,0,0,0,0,0,1,56,15,1,1,1,0,0,0,0,0,0
1,56,15,3,1,1,40,0,0,0,0,0,0,1,56,15,3,1,1,0,0,0,0,0,0
2,75,14,1,1,1,4,0,0,0,0,0,0,2,75,14,1,1,1,0,0,0,0,0,0
2,75,14,3,1,1,31,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,2,4,1,27,0,0,0,0,0,0,2,75,14,2,4,1,0,0,0,0,0,0
2,75,14,3,1,1,18,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,2,1,1,15,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,2,1,1,29,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,2,1,1,33,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,3,1,1,3,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,1,4,1,17,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,2,1,1,66,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,1,4,1,27,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,3,4,1,17,0,0,0,0,0,0,2,75,14,3,4,1,0,0,0,0,0,0
2,75,14,3,4,1,29,0,0,0,0,0,0,2,75,14,3,4,1,0,0,0,0,0,0
2,75,14,2,1,1,31,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,1,1,1,2,0,0,0,0,0,0,2,75,14,1,1,1,0,0,0,0,0,0
2,75,14,1,4,1,13,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,1,4,1,2,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,3,8,1,45,0,0,0,0,0,0,2,75,14,3,8,1,0,0,0,0,0,0
2,75,14,3,1,1,4,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,3,4,1,53,0,0,0,0,0,0,2,75,14,3,4,1,0,0,0,0,0,0
2,75,14,2,1,1,45,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,1,6,1,4,0,0,0,0,0,0,2,75,14,1,6,1,0,0,0,0,0,0
2,75,14,3,4,1,24,0,0,0,0,0,0,2,75,14,3,4,1,0,0,0,0,0,0
2,75,14,2,1,1,31,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,1,4,1,15,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,1,4,1,4,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,1,4,1,6,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,3,1,1,41,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,3,1,1,10,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,1,8,1,20,0,0,0,0,0,0,2,75,14,1,8,1,0,0,0,0,0,0
2,75,14,3,2,1,7,0,0,0,0,0,0,2,75,14,3,2,1,0,0,0,0,0,0
2,75,14,1,4,1,24,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,2,1,1,57,0,0,0,0,0,0,2,75,14,2,1,1,0,0,0,0,0,0
2,75,14,3,2,1,22,0,0,0,0,0,0,2,75,14,3,2,1,0,0,0,0,0,0
2,75,14,1,1,1,11,0,0,0,0,0,0,2,75,14,1,1,1,0,0,0,0,0,0
2,75,14,3,1,1,23,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,1,4,1,9,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,3,1,1,28,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,3,1,1,29,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,3,7,1,9,0,0,0,0,0,0,2,75,14,3,7,1,0,0,0,0,0,0
2,75,14,3,1,1,17,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
2,75,14,1,4,1,31,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,1,4,1,14,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,1,4,1,61,0,0,0,0,0,0,2,75,14,1,4,1,0,0,0,0,0,0
2,75,14,3,4,1,4,0,0,0,0,0,0,2,75,14,3,4,1,0,0,0,0,0,0
2,75,14,3,1,1,6,0,0,0,0,0,0,2,75,14,3,1,1,0,0,0,0,0,0
3,75,11,3,4,1,37,0,0,0,0,0,0,3,75,11,3,4,1,0,0,0,0,0,0
3,75,11,1,11,1,11,0,0,0,0,0,0,3,75,11,1,11,1,0,0,0,0,0,0
3,75,11,2,4,1,20,0,0,0,0,0,0,3,75,11,2,4,1,0,0,0,0,0,0
3,75,11,3,1,1,7,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,1,1,33,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,1,1,19,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,2,1,1,27,0,0,0,0,0,0,3,75,11,2,1,1,0,0,0,0,0,0
3,75,11,1,4,1,17,0,0,0,0,0,0,3,75,11,1,4,1,0,0,0,0,0,0
3,75,11,3,1,1,26,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,1,1,6,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,2,4,1,12,0,0,0,0,0,0,3,75,11,2,4,1,0,0,0,0,0,0
3,75,11,3,1,1,14,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,8,1,14,0,0,0,0,0,0,3,75,11,3,8,1,0,0,0,0,0,0
3,75,11,3,1,1,31,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,8,1,41,0,0,0,0,0,0,3,75,11,3,8,1,0,0,0,0,0,0
3,75,11,3,2,1,11,0,0,0,0,0,0,3,75,11,3,2,1,0,0,0,0,0,0
3,75,11,1,9,1,47,0,0,0,0,0,0,3,75,11,1,9,1,0,0,0,0,0,0
3,75,11,1,8,1,4,0,0,0,0,0,0,3,75,11,1,8,1,0,0,0,0,0,0
3,75,11,3,1,1,4,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,11,1,3,0,0,0,0,0,0,3,75,11,3,11,1,0,0,0,0,0,0
3,75,11,3,1,1,14,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,11,1,26,0,0,0,0,0,0,3,75,11,3,11,1,0,0,0,0,0,0
3,75,11,3,1,1,37,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,3,4,1,9,0,0,0,0,0,0,3,75,11,3,4,1,0,0,0,0,0,0
3,75,11,3,9,1,22,0,0,0,0,0,0,3,75,11,3,9,1,0,0,0,0,0,0
3,75,11,1,4,1,23,0,0,0,0,0,0,3,75,11,1,4,1,0,0,0,0,0,0
3,75,11,1,4,1,10,0,0,0,0,0,0,3,75,11,1,4,1,0,0,0,0,0,0
3,75,11,3,1,1,27,0,0,0,0,0,0,3,75,11,3,1,1,0,0,0,0,0,0
3,75,11,2,3,1,56,0,0,0,0,0,0,3,75,11,2,3,1,0,0,0,0,0,0
3,75,11,2,11,1,4,0,0,0,0,0,0,3,75,11,2,11,1,0,0,0,0,0,0
3,75,11,3,4,1,5,0,0,0,0,0,0,3,75,11,3,4,1,0,0,0,0,0,0
2,53,9,1,5,1,13,0,0,0,0,0,0,2,53,9,1,5,1,0,0,0,0,0,0
2,53,9,1,5,1,11,0,0,0,0,0,0,2,53,9,1,5,1,0,0,0,0,0,0
2,53,9,1,11,1,11,0,0,0,0,0,0,2,53,9,1,11,1,0,0,0,0,0,0
2,53,9,3,5,1,5,0,0,0,0,0,0,2,53,9,3,5,1,0,0,0,0,0,0
2,53,9,1,5,1,2,0,0,0,0,0,0,2,53,9,1,5,1,0,0,0,0,0,0
2,53,9,3,5,1,12,0,0,0,0,0,0,2,53,9,3,5,1,0,0,0,0,0,0
2,53,9,1,5,1,10,0,0,0,0,0,0,2,53,9,1,5,1,0,0,0,0,0,0
2,53,9,3,5,1,23,0,0,0,0,0,0,2,53,9,3,5,1,0,0,0,0,0,0
